Name,Tag,Address,Phone,Latitude,Longitude
Công ty Toyoda Gosei 2,ATM,"Lô F, KCN Tiền Hải, xã Tây Giang, huyện Tiền Hải, tỉnh Thái Bình",null,20.3917427,106.5130080
Lữ Đoàn 205,ATM-24/7,"22 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội",null,21.0137863,105.8027581
VPBank Ba Đình,ATM-24/7,"Tầng 1 tòa nhà Việt Hải, Duy Tân, Cầu Giấy, Hà Nội",null,21.0301772,105.7860506
ATM Lấp Vò,ATM-24/7,"QL80, Cụm CN Vàm Cống, An Thanh, Bình Thành, huyện Lấp Vò, tỉnh Đồng Tháp",null,10.3343209,105.4926278
Công ty An Phát,ATM-24/7,"Lô CN 11-12, Cụm CN An Đồng, xã An Đồng Nam Sách, Hải Dương",null,21.0270628,106.3588886
Trường Đại học Công nghệ Giao thông Vận tải,ATM-24/7,"54 Triều Khúc, Thanh Xuân Nam, Thanh Xuân, Hà Nội",null,20.9848308,105.7988798
VPBank Trần Lãm CDM,ATM-24/7,"588 Lý Bôn, phường Kỳ Bá, thành phố Thái Bình, tỉnh Thái Bình",null,20.4402779,106.3397672
VPBank Tân Phú CDM 2,ATM-24/7,"595-597 Lũy Bán Bích, Phường Phú Thạnh, Quận Tân Phú, TP HCM",null,10.7786575,106.6351009
Chung cư Khánh Hội 2 CDM,ATM-24/7,"360A Bến Vân Đồn, Phường 1, Quận 4, Thành phố Hồ Chí Minh",null,10.7560357,106.6906566
VPBank Âu Cơ CDM,ATM-24/7,"109 Nghi Tàm, Yên Phụ, quận Tây Hồ, Hà Nội",null,21.053488,105.837504
VPBank Bến Tre,ATM-24/7,"261B Đại Lộ Đồng Khởi, phường Phú Khương, thành Phố Bến Tre, tỉnh Bến Tre",null,10.244609,106.375162
Chung cư RichStar CDM,ATM-24/7,"239-241 Hòa Bình, quận Tân Phú, TP Hồ Chí Minh",null,10.7726904,106.6236066
VPBank Mỹ Đình CDM,ATM-24/7,"Tầng 1 tòa nhà CT1-1 khu đô thị Mễ Trì Hạ, phường Mễ Trì, quận Nam Từ Liêm, Hà Nội",null,21.015306,105.7809528
Khu đô thị Vạn Phúc CDM,ATM-24/7,"31 Nguyễn Thị Nhung, phường Hiệp Bình Phước,TP. Thủ Đức, TP Hồ Chí Minh",null,10.842237,106.714873
VPBank Vĩnh Yên,ATM-24/7,"245 -247 đường Hùng Vương, phường Tích Sơn, TP Vĩnh Yên, Vĩnh Phúc",null,21.3077197,105.5850005
VPBank Định Công,ATM-24/7,"55 Trần Nguyên Đán, Định Công, Hoàng Mai, Hà Nội",null,20.9862594,105.8332166
Công ty Gỗ Bùi Văn Ngọ-Long An,ATM-24/7,"Ấp 5, Đức Hòa Đông, huyện Đức Hòa, tỉnh Long An",null,10.8649918,106.5696702
VPBank Nam Định,ATM-24/7,"Số 69 Lê Hồng Phong, phường Nguyễn Du, thành phố Nam Định, tỉnh Nam Định",null,20.426375,106.17724
Công ty Bao Bì Đại Lục,ATM-24/7,"Cụm Công nghiệp Long Bình Nhơn, Xã Long Bình Nhơn, TP Tân An, tỉnh Long An",null,10.547918,106.3613875
Công ty DHA Bắc Ninh II,ATM,"Xã Phượng Giáo, thị trấn Thứa, huyện Lương Tài, tỉnh Bắc Ninh",null,21.0216092,106.2043232
VPBank Tây Ninh,ATM-24/7,"Nhà phố thương mại (Shophouse) số PG2-35 và PG2-36 thuộc Dự án Tổ hợp Trung tâm thương mại, Khách sạn tiêu chuẩn 5 sao và nhà phố Shophouse Tây Ninh, Đường 30/4, Khu phố 1, phường 3, Tp. Tây Ninh",null,11.3351554,106.1098854
Công ty Foster I,ATM,"1 đường 11,KCN VSIP Bắc Ninh, huyện Từ Sơn, tỉnh Bắc Ninh",null,21.0844898,105.9785518
VPBank Phú Quốc,ATM-24/7,"133 Nguyễn Trung Trực, Thị trấn Dương Đông, huyện Phú Quốc, tỉnh Kiên Giang",null,10.2233378,103.964392
VPBank Huế,ATM-24/7,"35 Lý Thường Kiệt, P. Phú Nhuận, TP.Huế, tỉnh Thừa Thiên Huế",null,16.4615259,107.5913781
Công ty Thời trang  Itas Mars,ATM-24/7,"Khu dân cư Đường Vòng, phường Yên Bình, thành phố Tam Điệp, tỉnh Ninh Bình",null,20.177912,105.947467
VPBank Đà Nẵng,ATM-24/7,"112 Phan Chu Trinh, phường Phước Ninh, Hải Châu, Đà Nẵng",null,16.0648154,108.2199239
Công ty TNHH Nam Triệu,ATM,"Thôn Nghi, xã Tam Hưng, huyện Thủy Nguyên, thành phố Hải Phòng",null,20.9376281,106.7637453
Học viện Công nghệ Bưu chính,ATM-24/7,"142 Đường Trần Phú, Hà Đông, Hà Nội",null,20.9763606,105.782615
Công ty TNHH Vỹ Lâm,ATM-24/7,"Cụm Công nghiệp An Lão, thị trấn An Lão, huyện An Lão, thành phố Hải Phòng",null,20.8255561,106.5474681
VPBank Long An,ATM-24/7,"Số 6 Lê Cao Dõng, phường 2, thị xã Tân An, tỉnh Long An",null,10.5371695,106.4071329
Công ty TNHH Nam Thuận,ATM,"Thôn Rực Liễn, Xã Thủy Sơn, huyện Thủy Nguyên, thành phố Hải Phòng",null,20.923394,106.651272
Công ty Tài Nguyên Toàn Cầu LDR,ATM-24/7,"Lô B4, B5, B6, Đường số 1, Khu công nghiệp Thuận Đạo, TT Bến Lức, huyện Bến Lức, tỉnh Long An",null,10.619549,106.490440
Công ty Lucky Việt Nam II,ATM-24/7,"Khu Tiểu Trà, Hưng Đạo, quận Dương Kinh, thành phố Hải Phòng",null,20.7953821,106.689688
Công ty TT Prosport 3,ATM,"Xóm 5, xã Hồng Thuận, huyện Giao Thủy, tỉnh Nam Định",null,20.2882670,106.4435319
Công ty Lucky Việt Nam I,ATM-24/7,"Khu Tiểu Trà, Hưng Đạo, quận Dương Kinh, thành phố Hải Phòng",null,20.7953821,106.689688
VPBank Hồng Lĩnh,ATM-24/7,"Số 101 đường Trần Phú, phường Nam Hồng, thị xã Hồng Lĩnh, tỉnh Hà Tĩnh",null,18.5244601,105.7028457
VPBank Hải Phòng,ATM-24/7,"Số 31-33 Phạm Ngũ Lão, phường Lương Khánh Thiện, Quận Ngô Quyền, thành phố Hải Phòng",null,20.8568129,106.6867492
VPBank Văn Phú CDM,ATM-24/7,"Tòa C, CCH- CT2, KĐT Văn Phú, Hà Đông, Hà Nội",null,21.0001334,105.821951
VPBank Cần Thơ,ATM-24/7,"52-54 Trần Văn Khéo, Ninh Kiều, thành phố Cần Thơ",null,10.0448009,105.7847625
VPBank Bến Lức,ATM-24/7,"83 Nguyễn Hữu Thọ, Bến Lức, tỉnh Long An",null,10.6387396,106.4874154
ATM Ministop Hoàng Hoa Thám,ATM-24/7,"10A Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh",null,10.804619,106.691791
VPBank Phú Mỹ Hưng,ATM-24/7,"85 Hoàng Văn Thái, Q.7, TP Hồ Chí Minh",null,10.7291087,106.7202352
AEON Mall Bình Dương,ATM,"01 Đại lộ Bình Dương, Khu phố Bình Giao, Phường Thuận Giao, Thành phố Thuận An, Tỉnh Bình Dương",null,10.9324249,106.7115546
Tòa nhà CT9 Sudico,ATM-24/7,"KĐT SUDICO, Mễ Trì Hạ, Từ Liêm, Hà Nội",null,21.0165182,105.7795285
Tòa nhà ACM,ATM-24/7,"96 Cao Thắng, phường 4, Quận 3, TP Hồ Chí Minh",null,10.7715108,106.680679
VPBank Thăng Long CDM,ATM-24/7,"91 Nguyễn Chí Thanh, quận Đống Đa, Hà Nội",null,21.0207075,105.8094335
Công ty Wooyang Vina 2,ATM-24/7,"579/1 Lê Văn Khương, P. Hiệp Thành, Q. 12, TP Hồ Chí Minh",null,10.8940407,106.6468717
Công ty TNHH Thép Shengli,ATM,"KCN Cầu Nghìn, thị trấn An Bài, huyện Quỳnh Phụ, tỉnh Thái Bình",null,20.6486020,106.4262580
Công ty Lạc Long,ATM-24/7,"Lô Q4, đường số 8, KCN Long Hậu Mở Rộng - Xã Long Hậu- huyện Cần Giuộc- tỉnh Long An",null,10.625218,106.7199822
VPBank Quảng Nam,ATM-24/7,"175 + 177 Phan Chu Trinh, Tam Kỳ, tỉnh Quảng Nam",null,15.5698161,108.4892272
Vincom Plaza Gò Vấp,ATM-24/7,"12 Phan Văn Trị, P5, Gò Vấp, TP Hồ Chí Minh",null,10.8270472,106.6892774
VPBank Nguyễn Du,ATM-24/7,"Số 214, đường Nguyễn Công Trứ, phường Bắc Hà, thành phố Hà Tĩnh, tỉnh Hà Tĩnh",null,18.346753,105.902464
Phòng Khám Đa Khoa KCN Tân Bình,ATM-24/7,"lô 2-6 đường Lê Trọng Tấn, phường Tây Thạnh, quận Tân Phú, TPTP Hồ Chí Minh",null,10.8105596,106.6126059
VPBank Móng Cái,ATM-24/7,"6 Hùng Vương, TP Móng Cái, Quảng Ninh",null,21.5279757,107.9701352
Coopmart Xa Lộ Hà Nội,ATM-24/7,"191 Quang Trung, phường Hiệp Phú, quận 9, TP Hồ Chí Minh",null,10.8481795,106.7743266
VPBank Bố Trạch,ATM-24/7,"366 Hùng Vương, TT Hoàn Lão, Bố Trạch,  tỉnh Quảng Bình",null,17.5808620,106.5363080
Công ty May Xuất Khẩu Việt Thái,ATM-24/7,"142 Quang Trung, thành phố Thái Bình, tỉnh Thái Bình",null,20.4388313,106.3260286
Công ty Tài Chính FE,ATM-24/7,"144 Cộng Hòa, P12, quận Tân Bình, TP Hồ Chí Minh",null,10.8019171,106.6522494
Công ty TT Pro Sport,ATM,"Khu 4A, thị trấn Ngô Đồng, huyện Giao Thủy, tỉnh Nam Định",null,20.28779,106.451662
Công ty Keum Dam Vina,ATM-24/7,"Khu phố Phước Hải, phường Thái Hòa, thị xã Tân Uyên, tỉnh Bình Dương",null,10.9926559,106.7491454
Công ty Foster II,ATM,"1 đường 11,KCN VSIP Bắc Ninh, huyện Từ Sơn, tỉnh Bắc Ninh",null,21.0844898,105.9785518
VPBank Kim Mã CDM,ATM-24/7,"54-58-56 Kim Mã, Kim Mã, Ba Đình, Hà Nội",null,21.0325741,105.8282029
VPBank Thủ Đô CDM,ATM-24/7,"34B Trần Phú, phường Điện Biên, quận Ba Đình, Hà Nội",null,21.030236,105.843341
Vincom Cần Thơ,ATM-24/7,"209 Đường 30 tháng 4, phường Xuân Khánh, thành phố Cần Thơ",null,10.0258144,105.7757974
VPBank Thăng Long 2,ATM-24/7,"91 Nguyễn Chí Thanh, quận Đống Đa, Hà Nội",null,21.0207075,105.8094335
VPBank Trần Duy Hưng CDM,ATM-24/7,"Tầng 1, Tòa nhà số S4.03 Khu đô thị Vinhomes Smart City, Tây Mỗ, Hà nội.",null,21.011464,105.785935
Công ty TNHH BT FASHION,ATM,"Thôn Đông, thị trấn Bích Động, huyện Việt Yên, tỉnh Bắc Giang",null,21.2783512,106.1051705
ATM Số 01 Lương Yên,ATM-24/7,"01 Lương Yên, Bạch Đằng, Hai Bà Trưng, Hà Nội",null,21.0115096,105.8628623
Nhà máy Thuận Hưng - Woodsland,ATM-24/7,"Lô 49K,KCN Quang Minh, Mê Linh, Hà Nội",null,21.1856191,105.7792521
HTX ACE WORLD Bình An,ATM-24/7,"Thôn Cát, xã Đức Giang, huyện Yên Dũng, tỉnh Bắc Giang",null,21.2139742,106.1820199
VPBank Đông Hà,ATM-24/7,"17 Trần Hưng Đạo, Đông Hà, tỉnh Quảng Trị",null,16.8227755,107.0989306
May Bắc Giang - Lục Nam II,ATM-24/7,"Thị trấn Đồi Ngô, huyện Lục Nam, tỉnh Bắc Giang",null,21.3040025,106.3801368
Công ty Hoàng Vũ,ATM-24/7,"Cụm CN TT Phùng, Đan Phượng, Hà Nội",null,21.0935866,105.6570377
May Bắc Giang - Lục Nam I,ATM-24/7,"Thị trấn Đồi Ngô, huyện Lục Nam, tỉnh Bắc Giang",null,21.3040025,106.3801368
VPBank Lam Sơn,ATM-24/7,"253 Trần Phú, P.Ba Đình, TP.Thanh Hóa, tỉnh Thanh Hóa",null,19.801645,105.776477
Công ty cổ phần – Tổng công ty May Bắc Giang,ATM,"Số 349 đường Giáp Hải, phường Dĩnh Kế, thành phố Bắc Giang, tỉnh Bắc Giang.",null,21.2856174,106.2223921
VPBank Long Thành,ATM-24/7,"A1-3 và A1-4 Khu dân cư Cầu Xéo, Chợ Long Thành, Thị trấn Long Thành, tỉnh Đồng Nai",null,10.7692743,106.953888
Công ty XNK may Đại Lâm,ATM-24/7,"Thôn Dễu, xã Đại Lâm, huyện Lạng Giang, tỉnh Bắc Giang",null,21.2936111,106.2888889
VPBank Gò Vấp CDM 02,ATM-24/7,"2B Quang Trung, Quận Gò Vấp, TP Hồ Chí Minh",null,10.8269942,106.6781705
UBND xã Ngọc Vân,ATM-24/7,"Xã Ngọc Vân, huyện Tân Yên, tỉnh Bắc Giang",null,21.3535833,106.0463837
VPBank Gò Vấp CDM,ATM-24/7,"2B Quang Trung, Quận Gò Vấp, TP Hồ Chí Minh",null,10.8269942,106.6781705
VPBank Kiến An,ATM-24/7,"Số 125 Trần Thành Ngọ, phường Trần Thành Ngọ, Quận Kiến An, thành phố Hải Phòng",null,20.8103752,106.6257081
Công ty May QT,ATM,"Xã Tân Sỏi, huyện Yên Thế, tỉnh Bắc Giang",null,21.4461953,106.169748
VPBank Quang Trung,ATM-24/7,"Số 184 Quang Trung, phường Phạm Hồng Thái, Quận Hồng Bàng, thành phố Hải Phòng",null,20.8552058,106.6726813
Công ty May Việt Thành,ATM,"Khu công nghiệp Cái Sơn, Hằng Bàng, KV 4, phường An Bình, quận Ninh Kiều, thành phố Cần Thơ",null,10.0337643,105.7469902
VPBank Đồng Hới,ATM-24/7,"59 Tố Hữu, Nam Lý, Đồng Hới, tỉnh Quảng Bình",null,17.4696567,106.6044611
Xí nghiệp May Lạng Giang II,ATM-24/7,"Thôn Bằng, xã Nghĩa Hòa, huyện Lạng Giang, tỉnh Bắc Giang",null,21.4316047,106.2399585
VPBank Thuận An,ATM-24/7,"68A đường Nguyễn Văn Tiết, phường Lái Thiêu, thành phố Thuận An, Tỉnh Bình Dương",null,10.9908335,106.6545599
Công ty Cổ phần May Thể Thao Nghi Xuân,ATM-24/7,"Thôn Hồng Mỹ, Xã Xuân Mỹ, Huyện Nghi Xuân, Tỉnh Hà Tĩnh",null,18.626472,105.78023
Công ty Cổ phần May Tiên Lục,ATM-24/7,"Thôn Giữa, xã Tiên Lục, huyện Lạng Giang, tỉnh Bắc Giang",null,21.395327,106.2110311
VPBank Hà Tĩnh,ATM-24/7,"Số 17, đường Trần Phú, phường Trần Phú, thành phố Hà Tĩnh, tỉnh Hà Tĩnh",null,18.3395963,105.8943328
Công ty Thời trang VERT,ATM,"Kim Tràng, xã Tân Lập, huyện Tân Yên, tỉnh Bắc Giang",null,21.336463,106.1434031
VPBank Vỹ Dạ CDM,ATM-24/7,"214 Nguyễn Sinh Cung, Vỹ Dạ,  TP. Huế, tỉnh Thừa Thiên Huế",null,16.482982,107.596417
Công ty may Hàn Việt,ATM-24/7,"Thị trấn Bảo Sơn, huyện Lục Nam, tỉnh Bắc Giang",null,21.3596764,106.3300036
VPBank Phú Yên,ATM-24/7,"182 Đại Lộ Hùng Vương, phường 7, TP. Tuy Hòa, tỉnh Phú Yên",null,13.0923325,109.3139763
VPBank Bắc Giang,ATM-24/7,"Số 303 đường Lê Lợi, phường Hoàng Văn Thụ, thành phố Bắc Giang, tỉnh Bắc Giang",null,21.2757257,106.2034138
VPBank Sở Giao Dịch CDM,ATM-24/7,"34 Hai Bà Trưng, quận Hoàn Kiếm, Hà Nội",null,21.0247064,105.8523778
VPBank Lê Chân,ATM-24/7,"Số 230-232 Tô Hiệu, phường Trại Cau, Quận Lê Chân, thành phố Hải Phòng",null,20.850956,106.678312
VPBank Vĩnh Phúc CDM,ATM-24/7,"Số 351 Đường Mê Linh, phường Liên Bảo, thành phố Vĩnh Yên, tỉnh Vĩnh Phúc",null,21.31343,105.61172
VPBank Lê Hồng Phong,ATM-24/7,"Thửa 13, Lô 22B, Khu đô thị mới Ngã Năm, Sân bay Cát Bi, phường Đông Khê, Quận Ngô Quyền,thành phố Hải Phòng",null,20.8477885,106.7069341
Tòa nhà Everich CDM,ATM-24/7,"968 Đường 3/2, quận 11, TP Hồ Chí Minh",null,10.7630574,106.6570853
VPBank Hải Vân,ATM-24/7,"523 Điện Biên Phủ, Thanh Khê, Đà Nẵng",null,16.0657197,108.1988645
Công ty Tài chính FE CDM,CDM,"144 Cộng Hòa, P12, quận Tân Bình, TP.Hồ Chí Minh",null,10.8019171,106.6522494
VPBank Thủ Đức,ATM-24/7,"100C Đặng Văn Bi, khu phố 2, phường Bình Thọ, TP. Thủ Đức, TP Hồ Chí Minh",null,10.843883,106.762408
VPBank Hồ Chí Minh CDM,ATM-24/7,"165-169 Hàm Nghi, Q.1, TP Hồ Chí Minh",null,10.770717,106.699662
VPBank Hà Nội CDM,ATM-24/7,"Số 5 Điện Biên Phủ, Phường Điện Biên, Quận Ba Đình, Tp Hà Nội",null,21.0291199,105.842426
VPBank Thảo Điền,ATM-24/7,"57 Quốc Hương, Phường Thảo Điền, Thành phố Thủ Đức, TP Hồ Chí Minh",null,10.806654,106.730988
VPBank Sóc Trăng,ATM-24/7,"38-40-40A Trần Hưng Đạo, Khóm 2, Phường 2, Thành Phố Sóc Trăng, Tỉnh Sóc Trăng",null,9.595227,105.969894
VPBank Phùng,ATM-24/7,"Số 228 Tây Sơn, TT. Phùng, H. Đan Phương, Hà Nội",null,21.084054,105.670530
VPBank Bắc Giang CDM,ATM-24/7,"Số 303 đường Lê Lợi, phường Hoàng Văn Thụ, thành phố Bắc Giang, tỉnh Bắc Giang",null,21.2757257,106.2034138
VPBank Kiến An 2,ATM-24/7,"Số 125 Trần Thành Ngọ, phường Trần Thành Ngọ, Quận Kiến An, thành phố Hải Phòng",null,20.8103752,106.6257081
Công ty Bao Bì Đại Lục 3,ATM-24/7,"Lô A2, Khu A, Đường số 1, CCN Lợi Bình Nhơn, TP Tân An, tỉnh Long An",null,10.552101,106.366650
Công ty Yamani I,ATM,"Xã Nam Hồng, huyện Nam Trực, tỉnh Nam Định",null,20.3420547,106.2433886
VPBank Quảng Ninh CDM,CDM,"Số 12, Đường 25-4, TP Hạ Long, Quảng Ninh",null,20.9519872,107.0771494
VPBank Cần Thơ CDM,ATM-24/7,"52-54 Trần Văn Khéo, Ninh Kiều, thành phố Cần Thơ",null,10.0448009,105.7847625
VPBank Sài Gòn CDM,ATM-24/7,"129 Nguyễn Chí Thanh, Q.5, TP Hồ Chí Minh",null,10.7595753,106.6682084
VPBank Huế CDM,ATM-24/7,"35 Lý Thường Kiệt, P. Phú Nhuận, TP.Huế, tỉnh Thừa Thiên Huế",null,16.4615259,107.5913781
VPBank Phan Văn Trị,ATM-24/7,"366A29 Phan Văn Trị, phường 5, Quận Gò Vấp, TP Hồ Chí Minh",null,10.824533,106.691197
VPBank Đà Nẵng CDM,ATM-24/7,"112 Phan Chu Trinh, phường Phước Ninh, Hải Châu, Đà Nẵng",null,16.0648154,108.2199239
VPBank Chợ lớn CDM,ATM-24/7,"57 Trần Bình - 54 Tháp Mười, Q.6, TP Hồ Chí Minh",null,10.749322,106.6510784
VPBank Hải Phòng CDM,ATM-24/7,"Số 31-33 Phạm Ngũ Lão, phường Lương Khánh Thiện, Quận Ngô Quyền, thành phố Hải Phòng",null,20.8568129,106.6867492
VPBank Hưng Yên CDM,ATM-24/7,"Đường 39A, KCN Phố Nối B, xã Nghĩa Hiệp, huyện Yên Mỹ, tỉnh Hưng Yên",null,20.925848,106.065101
VPBank Sầm Sơn,ATM-24/7,"Số 47, Đường Nguyễn Du, phường Trường Sơn, Thị xã Sầm Sơn, tỉnh Thanh Hóa",null,19.7343386,105.8980136
VPBank Thành Sen,ATM-24/7,"Số 63, đường Nguyễn Chí Thanh, phường Tân Giang, thành phố Hà Tĩnh, tỉnh Hà Tĩnh",null,18.3382014,105.9053331
VPBank Quận 3,ATM-24/7,"63 Phạm Ngọc Thạch, Phường Võ Thị Sáu, Quận 3, TP Hồ Chí Minh",null,10.786407,106.6918260
Công ty May Văn Phú II,ATM-24/7,"Thôn Phong Lai 1, xã Văn Phú, huyện Nho Quan, Tỉnh Ninh Bình",null,20.2596633,105.7662848
VPBank Tràng An CDM,ATM-24/7,"99 Hoàng Cầu, phường Ô Chợ Dừa",null,21.0162018,105.8226888
VPBank Nguyễn Thiện Thuật CDM,ATM-24/7,"299-301 Nguyễn Thiện Thuật, Q.3, TP Hồ Chí Minh",null,10.7697235,106.6775725
Công ty May Văn Phú I,ATM-24/7,"Thôn Phú Lâm, xã Văn Phú, huyện Nho Quan, tỉnh Ninh Bình",null,20.2596633,105.7662848
Bưu điện bãi Chạo,ATM-24/7,"xóm Bãi Chạo, xã Tú Sơn, huyện Kim Bôi, Hòa Bình",null,20.7382699,105.4071576
Công ty TNHH YG VINA I,ATM-24/7,"LO 2,KCN Gian Khẩu,Gia Viễn, Ninh Bình",null,20.3401718,105.9281859
Công ty Transon I,ATM-24/7,"Khu CN Lương Sơn, xã Hòa Sơn, huyện Lương Sơn, Hòa Bình",null,20.8888134,105.5402879
VPBank Lương Thế Vinh CDM,ATM-24/7,"ML6 căn 25-26, Khu đô thị Vinhome Greenbay, phường Mễ Trì, Nam Từ Liêm, Hà Nội",null,20.9999154,105.785359
Công ty CPXNK 3-2 Hòa Bình,ATM-24/7,"Số 14 An Dương Vương, phường Chăm Mát, thành phố Hòa Bình, tỉnh Hòa Bình",null,20.7853881,105.3357993
Công ty May Sông Hồng Xuân Trường I,ATM,"Tổ 18, Trường Chinh, huyện Xuân Trường, tỉnh Nam Định",null,20.2993311,106.3581527
Công ty Panasonic II,ATM,"Lô J1/J2, Khu CN Thăng Long, huyện Đông Anh, Hà Nội",null,21.1096592,105.7842673
Công ty TNHH R Việt Nam,ATM-24/7,"Tổ 9, Lê Thánh Tông, thành phố Hòa Bình, tỉnh Hòa Bình",null,20.8293478,105.3433394
Công ty Panasonic II,ATM,"Lô J1/J2, Khu CN Thăng Long, huyện Đông Anh, Hà Nội",null,21.1096592,105.7842673
VPBank Hòa Bình,ATM-24/7,"Số 681, đường Cù Chính Lan, phường Phương Lâm, thành phố Hòa Bình, tỉnh Hòa Bình",null,20.8177241,105.3367967
VPBank Đông Đô,ATM-24/7,"362 Phố Huế, Lê Đại Hành, Q.Hai Bà Trưng, Hà Nội",null,21.0094004,105.8513208
Công ty Toyota Hà Đông,ATM-24/7,"số 977-979 đường Quang Trung, phường Yên Nghĩa, quận Hà Đông, Hà Nội",null,20.949697,105.748573
VPBank Bùi Hữu Nghĩa CDM,ATM-24/7,"474A Trần Hưng Đạo, Q.5, TP Hồ Chí Minh",null,10.7536879,106.6617835
Công ty TNHH may XK DHA,ATM,"Xã Bích Hòa, huyện Thanh Oai, Hà Nội",null,20.9170698,105.7644596
VPBank Trung Hòa Nhân Chính CDM,ATM-24/7,"Tòa nhà 29T1, Hoàng Đạo Thúy, phường Trung Hòa, Cầu Giấy, Hà Nội",null,21.0081741,105.802853
Chung cư  Sky 9 CDM,ATM-24/7,"Số 61 - 63 Liên Phường, Phường Phú Hữu, Thành phố Thủ Đức, TP Hồ Chí Minh",null,10.804141,106.7903
Công ty Toyoda Gosei,ATM,"Lô F, KCN Tiền Hải, xã Tây Giang, huyện Tiền Hải, tỉnh Thái Bình",null,20.3917427,106.5130080
Công ty Sông Hồng Nam Định III,ATM,"105 Nguyễn Đức Thuận, phường Thống Nhất, thành phố Nam Định, tỉnh Nam Định",null,20.4420700,106.1748858
Công ty May Sông Hồng Xuân Trường II,ATM,"Tổ 18, Trường Chinh, huyện Xuân Trường, tỉnh Nam Định",null,20.2993311,106.3581527
Xí Nghiệp may Lạng Giang I,ATM-24/7,"Thôn Bằng, xã Nghĩa Hòa, huyện Lạng Giang, tỉnh Bắc Giang",null,21.4316047,106.2399585
VPBank Hòa Bình CDM,ATM-24/7,"Số 681, đường Cù Chính Lan, phường Phương Lâm, thành phố Hòa Bình, tỉnh Hòa Bình",null,20.8177241,105.3367967
VPBank Phú Thọ CDM,ATM-24/7,"Số 2269, đường Hùng Vương, phường Nông Trang, thành phố Việt Trì, tỉnh Phú Thọ",null,21.326407,105.380698
VPBank Liễu Giai CDM,ATM-24/7,"18 Liễu Giai, quận Ba Đình, Hà Nội",null,21.0346699,105.814194
VPBank Cộng Hòa CDM,ATM-24/7,"19C Cộng Hòa, Q.Tân Bình, TP Hồ Chí Minh",null,10.801562,106.650261
VPBank Nguyễn Lương Bằng CDM,ATM-24/7,e,null,20.9369416,106.3102475
VPBank Nguyễn Trãi CDM,ATM-24/7,"Số 232+234+236 Đường Nguyễn Trãi, phường Tân Sơn, tỉnh Thanh Hóa",null,19.8037502,105.7713036
VPBank Thành Đô CDM,ATM-24/7,"4 Dã Tượng, Q.Hoàn Kiếm, Hà Nội",null,21.023999,105.8465134
VPBank Lạc Quần CDM,ATM-24/7,"Số 98 Quốc lộ 21, Thị trấn Cổ Lễ, huyện Trực Ninh, tỉnh Nam Định",null,20.3271823,106.2595308
VPBank Kinh Đô CDM,ATM-24/7,"292 Tây Sơn, phường Trung Liệt, quận Đống Đa, Hà Nội",null,21.0070477,105.8228378
VPBank Hàng Xanh CDM,ATM-24/7,"10A Nguyễn Thị Minh Khai, P.Đa Kao, Q1, TP Hồ Chí Minh",null,10.7882161,106.7029187
Tòa nhà CT2 Cổ Nhuế CDM,ATM-24/7,"Tòa nhà CT2, Cổ Nhuế, Bắc Từ Liêm, Hà Nội",null,21.0503843,105.7849992
VPBank Bạch Đằng CDM,ATM-24/7,"104-106 Bạch Đằng, Q.Bình Thạnh, TP Hồ Chí Minh",null,10.803264,106.707902
CT4 XaLa CDM,ATM-24/7,"CT4 KĐT Xa La, phường Phúc La, quận Hà Đông, Hà Nội",null,20.961975,105.793519
VPBank Nguyễn Văn Huyên CDM,ATM-24/7,"73 Nguyễn Văn Huyên, phường Quan Hoa, quận Cầu Giấy, Hà Nội",null,21.035627,105.797616
VPBank Hưng Vượng CDM,ATM-24/7,"17 Bùi Bằng Đoàn, khu phố Hưng Vượng, P.Tân Phong, Quận 7,TP Hồ Chí Minh",null,10.729826,106.708578
VPBank Ứng Hòa CDM,ATM-24/7,"Số 07-09 phố Quang Trung, TT Vân Đình, Ứng Hòa, HN",null,20.73270,105.77050
VPBank Nơ Trang Long CDM,ATM-24/7,"151 Nơ Trang Long, P12, Q.Bình Thạnh, TP Hồ Chí Minh",null,10.8132337,106.6966565
VPBank Mỹ Đức CDM,ATM-24/7,"148-150 Đường Đại Nghĩa, Thị Trấn Đại Nghĩa, Huyện Mỹ Đức, Thành Phố Hà Nội",null,20.68485,105.74246
VPBank Nguyễn Duy Trinh CDM,ATM-24/7,"657-659 đường Nguyễn Duy Trinh, KP4, phường Bình Trưng Đông, Tp Thủ Đức, TP Hồ Chí Minh",null,10.788310,106.775280
Tòa nhà Nexus I,ATM,"3A-3B Tôn Đức Thắng, Phường Bến Nghé, Q.1, TP Hồ Chí Minh",null,10.779652,106.706435
VPBank Phú Hội CDM,ATM-24/7,"64 Hùng Vương, phường Phú Nhuận, TP. Huế, tỉnh Thừa Thiên Huế",null,16.4629333,107.5969538
VPBank Ba Đình CDM,ATM-24/7,"Tầng 1 tòa nhà Việt Hải, Duy Tân, Cầu Giấy, Hà Nội",null,21.0301772,105.7860506
VPBank Bình Dương CDM,ATM-24/7,"557 Đại lộ Bình Dương, phường Hiệp Thành, thành phố Thủ Dầu Một, tỉnh Bình Dương",null,10.9881905,106.6644065
